"ingredient_id","name","portion","quantity","unit"
"64073ba79c6d10cd16eab618",Baguette,pièce(s),250.0,g
"5af2be7cae08b5194415a30a",Baguette multicéréales,pièce(s),250.0,g
"6405bfffb9d07cd5d38d7c95",Banane,pièce(s),120.0,g
"5c0109bbe3f339397c2ba5b3",Basilic thaï,pièce(s),20.0,g
"5d03abf4d2d35b00122f5377",Bâtard aux figues,pièce(s),150.0,g
"64073bd4683721c9a32b076e",Bavette de bœuf,pièce(s),200.0,g
"6405bf97af4af6d531d50c29",Bavette de bœuf,pièce(s),200.0,g
"5d53dde30f071b001579bac7",Bavette de bœuf,pièce(s),200.0,g
"644c60f3e915ac78ee7c6776",Bavette de bœuf,pièce(s),200.0,g
"5bdc60dbae08b57bc06363d4",Betterave,pièce(s),200.0,g
"6405bfe8b0da19477798640e",Betterave de chioggia,pièce(s),200.0,g
"6405bf4eb9d07cd5d38d7a32",Betterave jaune,pièce(s),150.0,g
"5af2be5cae08b5194415a295",Betterave jaune,pièce(s),200.0,g
"64073c75683721c9a32b07e4",Blinis,pièce(s),30.0,g
"64073d179c6d10cd16eab71a",Boudin blanc,pièce(s),100.0,g
"5c950d7ac445fa28926e8835",Bouillon de poisson,pièce(s),10.0,g
"6405bf72b0da194777986283",Boulettes de bœuf et de porc assaisonnées à l'espagnole,pièce(s),200.0,g
"5cfa73b6d8a871000e5b1634",Boulettes de boeuf et de porc épicées à l'italienne,pièce(s),200.0,g
"6405bffab9d07cd5d38d7c84",Boulettes de bœuf haché assaisonnées aux épices Kefta,pièce(s),200.0,g
"5af2c171ae08b51b804e5924",Boulettes de boeuf haché épicé,pièce(s),200.0,g
"6405bf73af4af6d531d50bba",Boulettes de poulet haché aux épices italiennes,pièce(s),200.0,g
"5c950d20e3f33950f837c012",Boulettes de poulet haché aux épices italiennes,pièce(s),200.0,g
"5c794b0ae3f3396d0b09a2b5",Boulettes de viande à l'italienne (porc et bœuf),pièce(s),200.0,g
"5cf144a8806177000e019d26",Brie,pièce(s),90.0,g
"5d3f1560265a5e000f76a20b",Brioche,pièce(s),100.0,g
"6405bf80af4af6d531d50be4",Brocoli,pièce(s),500.0,g
"5d53d9740f071b00083c90a7",Brocoli,pièce(s),500.0,g
"64073d7c9c6d10cd16eab746",Burger de carotte et de courge,pièce(s),120.0,g
"6405bfa4b9d07cd5d38d7b6a",Burger de veau,pièce(s),120.0,g
"5af2bdf6ae08b5194415a114",Burger de veau,pièce(s),120.0,g
"5c70001be3f3396c2a47cd26",Burger végétarien,pièce(s),120.0,g
"5dcd727af283181a300ab126",Burgers de sanglier,pièce(s),120.0,g
"64073bda683721c9a32b0776",Burrata,pièce(s),150.0,g
"6405bf64b0da19477798624b",Burrata,pièce(s),150.0,g
"5d1b4fca2bd5c6000a2151fc",Camembert,pièce(s),90.0,g
"5af2be68ae08b5194415a2c0",Carotte,pièce(s),80.0,g
"6405bfbfb0da194777986386",Carotte,pièce(s),80.0,g
"5af2be29ae08b5194415a1de",Carotte jaune,pièce(s),80.0,g
"6405bf6daf4af6d531d50ba3",Carotte jaune,pièce(s),80.0,g
"6405bff4b9d07cd5d38d7c6c",Carotte violette,pièce(s),80.0,g
"5af2be86ae08b5194415a33b",Carotte violette,pièce(s),80.0,g
"5c9e3f00c445fa5e1e745da2",Carottes en botte,pièce(s),200.0,g
"5ba8a96630006c3c346c38b4",Carré de côtes,pièce(s),200.0,g
"6405bfe6b9d07cd5d38d7c3f",Cébette,pièce(s),30.0,g
"5c9e3f07c445fa5e4f2059d2",Céleri branche,pièce(s),40.0,g
"5af2be22ae08b5194415a1c2",Céleri vert,pièce(s),300.0,g
"64073c2edf6297bb5beef192",Céleri-branche,pièce(s),40.0,g
"64073bee9c6d10cd16eab66f",Céleri-rave,pièce(s),500.0,g
"5af2be28ae08b5194415a1d9",Céleri-rave,pièce(s),500.0,g
"64073e939c6d10cd16eab7b8",Chapati,pièce(s),100.0,g
"6405bfd3b9d07cd5d38d7c02",Chipolata,pièce(s),60.0,g
"5af2be5eae08b5194415a29c",Chipolatas de bœuf,pièce(s),80.0,g
"5af2be5fae08b5194415a29d",Chou chinois,pièce(s),500.0,g
"6405bf71b0da194777986282",Chou chinois,pièce(s),500.0,g
"5e1f0278e2e6d65ec87f8933",Chou pointu,pièce(s),500.0,g
"6405bf85af4af6d531d50bef",Chou pointu,pièce(s),500.0,g
"64073f16df6297bb5beef2b7",Chou vert frisé,pièce(s),500.0,g
"6405bf89af4af6d531d50bfb",Chou-fleur,pièce(s),700.0,g
"5af2bdeaae08b5194415a0e8",Chou-rave,pièce(s),200.0,g
"6405bf26b0da19477798617a",Chou-rave,pièce(s),200.0,g
"6405bf7aaf4af6d531d50bd5",Choux de Bruxelles,pièce(s),20.0,g
"5c794b0be3f3396cd0285662",Ciabatta,pièce(s),100.0,g
"5af2c152ae08b51b804e58be",Ciabatta aux olives,pièce(s),100.0,g
"5c865506e3f33953c57bce32",Ciabatta blanche,pièce(s),100.0,g
"5c8bcda7e3f339735a76c464",Ciabatta complète,pièce(s),100.0,g
"5c0e2cbce3f33937c643dfa2",Ciabatta grise,pièce(s),100.0,g
"64073bbedf6297bb5beef120",Ciabatta grise aux graines de tournesol,pièce(s),100.0,g
"5af2be97ae08b5194415a373",Ciabatta grise aux graines de tournesol,pièce(s),100.0,g
"5af2c14fae08b51b804e58b5",Ciboule,pièce(s),30.0,g
"6405c011af4af6d531d50dcd",Citron,pièce(s),100.0,g
"5c950d77c445fa28926e8832",Citron jaune,pièce(s),100.0,g
"6405bf30af4af6d531d50aac",Citron vert,pièce(s),70.0,g
"5af2be6cae08b5194415a2cf",Citron vert,pièce(s),70.0,g
"6405bf52b0da19477798620d",Citronnelle fraîche,pièce(s),10.0,g
"5c950d7cc445fa288372a893",Citronnelle fraîche,pièce(s),10.0,g
"5af2c14fae08b51b804e58b6",Citronnelle moulue,pièce(s),1.0,g
"5ba8a96430006c3c441c9ff2",Colin mariné,pièce(s),200.0,g
"5c8bcda5e3f33973013052b4",Concentré de tomates,pièce(s),140.0,g
"5e4a42ab179521032f127c34",Concombre,pièce(s),200.0,g
"6405c000af4af6d531d50d96",Concombre,pièce(s),200.0,g
"648905f30635a1e9befbb436",Confit de canard,pièce(s),120.0,g
"5b928b59ae08b5536f17e522",Confit de canard,pièce(s),120.0,g
"6405bf8baf4af6d531d50c00",Confit de canard,pièce(s),120.0,g
"5af2c164ae08b51b804e58fb",Confit de pintade,pièce(s),120.0,g
"5d9d97a76f3ff25eb7598b4e",Confiture de fraises,pièce(s),30.0,g
"6405bf88b9d07cd5d38d7b06",Contre-filet de bœuf,pièce(s),200.0,g
"5af2be42ae08b5194415a237",Coriandre,pièce(s),20.0,g
"64073ba9683721c9a32b0738",Courge butternut,pièce(s),700.0,g
"6405bf25af4af6d531d50a75",Courge butternut,pièce(s),700.0,g
"5af2be61ae08b5194415a2a6",Courge butternut,pièce(s),700.0,g
"5af2be85ae08b5194415a33a",Courge Hokkaido,pièce(s),700.0,g
"6405bfbeaf4af6d531d50cb9",Courge Kabocha,pièce(s),700.0,g
"64073c1a683721c9a32b07af",Courge spaghetti tranchée,pièce(s),300.0,g
"6405bf8bb9d07cd5d38d7b0c",Courgette,pièce(s),200.0,g
"5af2be53ae08b5194415a272",Courgette,pièce(s),200.0,g
"5af2be0bae08b5194415a174",Courgette blanche,pièce(s),200.0,g
"5af2bea6ae08b5194415a3a4",Courgette jaune,pièce(s),200.0,g
