"id","alim_grp_nom_fr","alim_ssgrp_nom_fr","alim_ssssgrp_nom_fr","alim_nom_fr","kcal","protein","carbohydrate","fat","sugars","fiber","saturated_fat","sodium","unit_id"
b89089a3-46b4-442b-91f6-2752f3f9f4bf,"viandes, œufs, poissons et assimilés",viandes cuites,abats,"Cervelle, agneau, cuite",145.0,12.6,0.8,10.2,,0.0,2.6,0.34,1.0
"67a7196d-397e-43f7-a3a3-67185d644dde","viandes, œufs, poissons et assimilés",viandes cuites,abats,"Cervelle, porc, braisée",174.0,12.4,0.05,13.8,,0.0,3.14,0.33,1.0
"8b4b68c2-3ae4-44a2-8d02-8685d90f41d2","viandes, œufs, poissons et assimilés",viandes cuites,abats,"Cervelle, veau, cuite",133.0,11.5,0.0,9.63,,0.0,2.18,0.39,1.0
d4a314a3-bef1-4d62-b2a5-60c0ab7148a2,"fruits, légumes, légumineuses et oléagineux",fruits,compotes et assimilés,"Compote, tout type de fruits",102.0,0.5,23.9,0.092,23.1,2.0,0.068,0.013,1.0
"17f53012-f85c-499d-9c18-8b67ae739404","fruits, légumes, légumineuses et oléagineux",fruits,compotes et assimilés,"Compote, tout type de fruits, allégée en sucres",66.0,0.5,15.3,0.08,14.6,1.6,0.037,0.013,1.0
aeb12660-61c4-456d-b0cb-064eb43e6aea,"viandes, œufs, poissons et assimilés",viandes cuites,abats,"Coeur, poulet, cuit",177.0,26.4,0.1,7.92,,0.0,2.26,0.12,1.0
b85a3427-898b-428a-b574-84d36baaa8e6,"fruits, légumes, légumineuses et oléagineux",fruits,compotes et assimilés,"Compote de pomme, allégée en sucres",65.1,0.5,15.1,0.08,14.3,1.3,0.064,0.013,1.0
"41c19d31-6521-423a-9974-8178a011370a","viandes, œufs, poissons et assimilés",viandes cuites,abats,"Foie, agneau, cuit",157.0,23.0,3.16,5.8,,0.0,1.81,0.23,1.0
"19c8ed88-59e3-4dfd-980b-90b151c5c8d6","fruits, légumes, légumineuses et oléagineux",fruits,compotes et assimilés,"Purée de fruits, tout type de fruits, type ""compote sans sucres ajoutés""",58.9,0.5,13.4,0.3,11.3,1.7,0.01,0.013,1.0
"804438f3-9061-438a-8438-be7b8c42ba7b","viandes, œufs, poissons et assimilés",viandes cuites,abats,"Foie, volaille, cuit",164.0,25.8,0.0,6.4,,0.0,2.5,0.25,1.0
f8c872c6-0ef7-4644-9cca-d92d563e5a92,"viandes, œufs, poissons et assimilés",viandes cuites,abats,"Langue, veau, cuite",237.0,21.0,0.0,17.0,,0.0,4.83,0.16,1.0
c2df6850-bce3-4e74-8ba0-bb5b24cd0f59,"fruits, légumes, légumineuses et oléagineux",fruits,compotes et assimilés,"Compote ou assimilé, tout type de fruits, teneur en sucre (allégée en sucres ou non, sans sucres ajoutés...) inconnue (aliment moyen)",80.1,0.25,18.6,0.15,16.7,1.68,0.03,0.0048,1.0
b5e816ca-e6c6-4788-b3cc-b8ca3d1cbfe7,"viandes, œufs, poissons et assimilés",viandes cuites,abats,"Ris, agneau, cuit",227.0,22.8,0.0,15.1,,0.0,6.84,0.13,1.0
"097c6dba-42d4-48b0-86b6-60b98c52f0ed","viandes, œufs, poissons et assimilés",viandes cuites,abats,"Rognon, porc, cuit",144.0,25.4,0.0,4.7,,0.0,1.51,0.2,1.0
"1c9f0847-3116-4695-b10f-7c778d17c936","viandes, œufs, poissons et assimilés",viandes crues,autres viandes,"Canard, cuisse avec peau, sans os, crue",103.0,18.7,0.0,3.1,,0.0,1.05,0.26,1.0
e2e6c7c5-91d5-426d-a290-e8b5ccff9cbf,"viandes, œufs, poissons et assimilés",viandes crues,dinde,"Dinde, viande et peau, crue",132.0,23.4,0.0,4.31,,0.0,1.15,0.25,1.0
"372fd742-7cb6-4c0c-b723-358f45d6d1db","viandes, œufs, poissons et assimilés",viandes crues,dinde,"Dinde, aile, crue",192.0,20.2,0.0,12.3,,0.0,3.28,0.14,1.0
"753e3e23-3d1a-4ca4-a924-2ed677bedddf",entrées et plats composés,plats composés,plats de viande sans garniture,"Canard en sauce (poivre vert, chasseur, etc.), préemballé",145.0,9.55,10.2,7.3,,0.0,,,1.0
"935190eb-441b-4573-bb01-42cd31cc0909",entrées et plats composés,plats composés,plats de viande sans garniture,"Boulettes au boeuf, à la sauce tomate, préemballées",117.0,9.0,5.5,6.5,,0.0,,,1.0
"4927409d-4ee2-4124-8f34-770e030d9dc9",entrées et plats composés,plats composés,plats de viande et légumes/légumineuses,"Chop suey (porc ou poulet), préemballé",78.2,5.0,7.8,3.0,,0.0,,,1.0
"1f6744db-d1c2-4da5-9efd-fe22ff79633c",entrées et plats composés,plats composés,plats de poisson sans garniture,"Poisson blanc à la marinière (sauce aux oignons, vin blanc, moules), préemballé",80.0,11.5,2.2,2.8,,0.0,,,1.0
"0e2c6b88-7562-49ad-be16-c7054561dd71","viandes, œufs, poissons et assimilés",viandes crues,autres viandes,"Cheval, viande, crue",167.0,18.8,0.6,10.0,,0.0,3.64,0.16,1.0
e65b1fc3-313a-4c06-8ea3-63506a96b12b,"fruits, légumes, légumineuses et oléagineux",fruits,fruits séchés,"Abricot, dénoyauté, sec",239.0,2.88,59.1,0.5,34.3,8.3,0.19,0.013,1.0
b720ca5c-ab7a-44ad-8008-a94d4971b020,"viandes, œufs, poissons et assimilés",viandes crues,autres viandes,"Cheval, steak, cru",129.0,21.4,0.4,4.6,,0.0,1.44,0.13,1.0
"7f76c820-c6bb-46b3-8db3-e25db8aee7f0","viandes, œufs, poissons et assimilés",charcuteries et assimilés,saucisses et assimilés,"Saucisse viennoise, crue",,10.3,,21.3,,0.0,,,1.0
d22d035e-78ac-47ba-bf3a-8c4650b6fb8c,"fruits, légumes, légumineuses et oléagineux",fruits,fruits séchés,"Pruneau, sec",229.0,1.63,55.4,0.4,38.1,5.1,0.16,0.013,1.0
e95ca1a0-a9b6-4302-a678-a903b3d55556,"fruits, légumes, légumineuses et oléagineux",fruits,fruits séchés,"Raisin, sec",321.0,3.0,73.2,0.9,70.3,4.2,0.31,0.013,1.0
ca9bf4ce-7fa7-415c-89ac-b2f3389f25bf,"fruits, légumes, légumineuses et oléagineux",fruits,fruits séchés,"Mélange apéritif de fruits exotiques, sec",389.0,2.19,69.5,10.5,59.4,3.4,9.16,0.22,1.0
b229195e-3ea0-486d-a373-6718a4287d8d,"viandes, œufs, poissons et assimilés",viandes crues,autres viandes,"Chevreau, cru",103.0,20.6,0.0,2.31,,0.0,0.71,0.21,1.0
d86092f0-7d9b-43d9-a683-82c568510f41,"fruits, légumes, légumineuses et oléagineux",fruits,fruits séchés,"Canneberge ou cranberry, séchée, sucrée",333.0,0.5,76.4,1.0,72.8,5.7,0.2,0.013,1.0
"65ebf8bb-cc1b-470d-85c7-182d37a7bb5c","fruits, légumes, légumineuses et oléagineux",fruits,fruits séchés,"Abricot, dénoyauté, sec, moelleux (réhydraté à 35-45%)",200.0,2.31,51.1,0.4,29.9,3.5,0.16,0.013,1.0
"770182f0-0b17-4d04-b3a6-ef14d9d18184","viandes, œufs, poissons et assimilés",viandes crues,autres viandes,"Lapin de garenne, viande, crue",108.0,21.8,0.0,2.32,,0.0,0.69,0.13,1.0
"1dc65f8f-c688-40a5-ab8f-47fbe3bdb1ca","viandes, œufs, poissons et assimilés",viandes crues,abats,"Cervelle, veau, crue",117.0,10.3,0.5,8.21,,0.0,1.91,0.32,1.0
f645e4bf-c25a-4d3f-aa2d-729bece73154,"viandes, œufs, poissons et assimilés",viandes crues,abats,"Coeur, poulet, cru",149.0,15.6,0.7,9.32,,0.0,2.66,0.17,1.0
"65af8d9e-66c4-4d38-8966-bb6c029c885b","viandes, œufs, poissons et assimilés",viandes crues,abats,"Coeur, veau, cru",106.0,16.1,1.8,3.84,,0.0,1.24,0.23,1.0
"98e9ea9c-b11d-45b8-9d46-6d255e56de70","fruits, légumes, légumineuses et oléagineux",fruits,fruits appertisés,"Abricot au sirop (sans précision sur léger ou classique), appertisé, égoutté (aliment moyen)",,0.5,16.2,0.25,15.3,1.4,,0.03,1.0
"1010f6a0-c147-4d20-a30a-153d2fe9022b",eaux et autres boissons,boisson alcoolisées,liqueurs et alcools,Apéritif anisé sans alcool,,0.0,1.0,0.0,0.03,1.0,0.0,0.038,2.0
"36de07c3-13ec-46bb-aec8-d60563eb5cd2",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales crus","Vermicelle de riz, sèche",365.0,7.81,80.5,1.0,0.0,1.2,0.3,0.03,1.0
b469b0e4-a1e4-48ea-8f2e-5364c786fb5f,"viandes, œufs, poissons et assimilés",charcuteries et assimilés,autres spécialités charcutières,"Confit de canard, viande (cuisse), sans peau, réchauffé",195.0,32.0,0.0,7.4,,0.0,2.31,1.89,1.0
"946dd15a-3158-4424-9831-a6693b90254d",produits céréaliers,pains et assimilés,pains,"Pain de mie, courant",278.0,7.81,52.3,3.6,7.8,1.8,0.58,1.15,1.0
"4084c39b-c54a-4aff-aefe-e2115bdabb49","viandes, œufs, poissons et assimilés",charcuteries et assimilés,rillettes,Rillettes traditionnelles de porc,390.0,14.3,0.2,36.9,,0.0,14.6,1.6,1.0
"87c3fadd-4c2b-4ad7-84a0-4fd9336eac01",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Nouilles asiatiques cuites, aromatisées",147.0,5.12,18.8,4.3,2.0,6.3,0.5,1.2,1.0
dd1c4501-fbe2-4f27-904d-7e879e49c071,produits laitiers et assimilés,fromages et assimilés,fromages à pâte molle,"Fromage à pâte molle et croûte lavée, allégé environ 13% MG",198.0,21.2,0.0,12.6,,0.0,8.08,1.63,1.0
"0446b906-9ccd-4702-a41d-9137a0811f9d",produits laitiers et assimilés,fromages et assimilés,fromages à pâte molle,"Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Sainte-Maure de Touraine)",324.0,20.3,0.0,27.0,,0.0,18.7,1.28,1.0
"28e32c76-71ab-4077-9787-275f5738cd4d",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Riz blanc, cuit, non salé",145.0,3.06,31.8,0.41,0.2,0.8,0.076,0.01,1.0
c085bb5e-2640-41b0-9954-8ae84c0247a7,produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Riz blanc étuvé, cuit, non salé",146.0,3.1,31.7,0.56,0.11,1.1,0.33,0.0059,1.0
"1f5998dd-f366-4dd2-94d2-bbbc61cff530",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Riz sauvage, cuit, non salé",102.0,3.99,19.7,0.34,0.73,1.8,0.049,0.0075,1.0
"90fa196a-b689-4a3a-9820-80c909a14b9b",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Riz rouge, cuit, non salé",141.0,3.63,28.2,0.69,,4.0,,0.0088,1.0
"01ca38b9-34d6-4631-aaf2-9fb3e6e27761",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Flocons d'avoine, bouillis/cuits à l'eau",75.5,2.72,11.9,1.52,0.27,1.7,0.31,0.01,1.0
"6f3c2e0c-33e9-4bd3-902f-9359c5452731",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Orge perlée, bouilli/cuite à l'eau, non salée",119.0,2.42,24.4,0.44,0.28,3.8,0.093,0.0075,1.0
"858edab8-404c-4cf3-864b-a25f8c7f8770",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Mil, cuit, non salé",116.0,3.76,22.4,1.0,0.13,1.3,0.17,0.005,1.0
"127d1b68-e0b6-4e4e-9100-b8636525b55e",produits céréaliers,"pâtes, riz et céréales","pâtes, riz et céréales cuits","Polenta ou semoule de maïs, cuite, non salée",77.5,1.38,16.9,0.3,0.1,1.6,0.01,0.01,1.0
